 -1.0000000e+00  2.3102833e-03
 -9.0476190e-01  5.6225162e-01
 -8.0952381e-01  9.3371062e-01
 -7.1428571e-01  9.7416085e-01
 -6.1904762e-01  6.7809022e-01
 -5.2380952e-01  1.4815860e-01
 -4.2857143e-01 -4.3570062e-01
 -3.3333333e-01 -8.6242067e-01
 -2.3809524e-01 -9.9243814e-01
 -1.4285714e-01 -7.8547607e-01
 -4.7619048e-02 -2.9940537e-01
  4.7619048e-02  2.9898403e-01
  1.4285714e-01  7.8612560e-01
  2.3809524e-01  9.9839769e-01
  3.3333333e-01  8.6173231e-01
  4.2857143e-01  4.2993549e-01
  5.2380952e-01 -1.4728687e-01
  6.1904762e-01 -6.7722887e-01
  7.1428571e-01 -9.7735811e-01
  8.0952381e-01 -9.3522696e-01
  9.0476190e-01 -5.6775401e-01
  1.0000000e+00 -1.4236209e-03
