 -1.0000000e+00  2.4492936e-16
 -9.0476190e-01  5.6332006e-01
 -8.0952381e-01  9.3087375e-01
 -7.1428571e-01  9.7492791e-01
 -6.1904762e-01  6.8017274e-01
 -5.2380952e-01  1.4904227e-01
 -4.2857143e-01 -4.3388374e-01
 -3.3333333e-01 -8.6602540e-01
 -2.3809524e-01 -9.9720380e-01
 -1.4285714e-01 -7.8183148e-01
 -4.7619048e-02 -2.9475517e-01
  4.7619048e-02  2.9475517e-01
  1.4285714e-01  7.8183148e-01
  2.3809524e-01  9.9720380e-01
  3.3333333e-01  8.6602540e-01
  4.2857143e-01  4.3388374e-01
  5.2380952e-01 -1.4904227e-01
  6.1904762e-01 -6.8017274e-01
  7.1428571e-01 -9.7492791e-01
  8.0952381e-01 -9.3087375e-01
  9.0476190e-01 -5.6332006e-01
  1.0000000e+00 -2.4492936e-16
