 -1.0000000e+00 -2.2433331e-03
 -9.3103448e-01  4.1618939e-01
 -8.6206897e-01  7.6115431e-01
 -7.9310345e-01  9.6637667e-01
 -7.2413793e-01  9.8478226e-01
 -6.5517241e-01  8.2978195e-01
 -5.8620690e-01  5.1176792e-01
 -5.1724138e-01  1.0786554e-01
 -4.4827586e-01 -3.1956368e-01
 -3.7931034e-01 -6.8371170e-01
 -3.1034483e-01 -9.2664066e-01
 -2.4137931e-01 -9.9633232e-01
 -1.7241379e-01 -8.7978526e-01
 -1.0344828e-01 -6.0907139e-01
 -3.4482759e-02 -2.1484665e-01
  3.4482759e-02  2.1555870e-01
  1.0344828e-01  6.0208347e-01
  1.7241379e-01  8.8742023e-01
  2.4137931e-01  1.0033751e+00
  3.1034483e-01  9.3380445e-01
  3.7931034e-01  6.8740099e-01
  4.4827586e-01  3.2291068e-01
  5.1724138e-01 -1.0919562e-01
  5.8620690e-01 -5.1998681e-01
  6.5517241e-01 -8.3233742e-01
  7.2413793e-01 -9.8289715e-01
  7.9310345e-01 -9.6255752e-01
  8.6206897e-01 -7.6166281e-01
  9.3103448e-01 -4.1903705e-01
  1.0000000e+00  4.2402215e-04
