 -1.0000000e+00  2.4666542e-03
 -9.3103448e-01  4.1694568e-01
 -8.6206897e-01  7.6199326e-01
 -7.9310345e-01  9.6661256e-01
 -7.2413793e-01  9.8943341e-01
 -6.5517241e-01  8.3160987e-01
 -5.8620690e-01  5.1368840e-01
 -5.1724138e-01  1.0544080e-01
 -4.4827586e-01 -3.2219369e-01
 -3.7931034e-01 -6.8617999e-01
 -3.1034483e-01 -9.3125540e-01
 -2.4137931e-01 -9.9636545e-01
 -1.7241379e-01 -8.8653031e-01
 -1.0344828e-01 -6.0322956e-01
 -3.4482759e-02 -2.1110006e-01
  3.4482759e-02  2.1443205e-01
  1.0344828e-01  6.0649431e-01
  1.7241379e-01  8.8026567e-01
  2.4137931e-01  9.9674792e-01
  3.1034483e-01  9.3013141e-01
  3.7931034e-01  6.8463528e-01
  4.4827586e-01  3.1959670e-01
  5.1724138e-01 -1.0716218e-01
  5.8620690e-01 -5.1399992e-01
  6.5517241e-01 -8.3064105e-01
  7.2413793e-01 -9.8188951e-01
  7.9310345e-01 -9.6716661e-01
  8.6206897e-01 -7.6669211e-01
  9.3103448e-01 -4.1646410e-01
  1.0000000e+00  3.9356649e-03
