 -5.0000000e+00  3.8461538e-02
 -4.4736842e+00  4.7587661e-02
 -3.9473684e+00  6.0307384e-02
 -3.4210526e+00  7.8717837e-02
 -2.8947368e+00  1.0661548e-01
 -2.3684211e+00  1.5129925e-01
 -1.8421053e+00  2.2761665e-01
 -1.3157895e+00  3.6612576e-01
 -7.8947368e-01  6.1604096e-01
 -2.6315789e-01  9.3523316e-01
  2.6315789e-01  9.3523316e-01
  7.8947368e-01  6.1604096e-01
  1.3157895e+00  3.6612576e-01
  1.8421053e+00  2.2761665e-01
  2.3684211e+00  1.5129925e-01
  2.8947368e+00  1.0661548e-01
  3.4210526e+00  7.8717837e-02
  3.9473684e+00  6.0307384e-02
  4.4736842e+00  4.7587661e-02
  5.0000000e+00  3.8461538e-02
