 -1.0000000e+00  2.3102833e-03
 -9.9799800e-01  1.3475700e+00
 -9.9599600e-01  2.4977926e+00
 -9.9399399e-01  3.4718056e+00
 -9.9199199e-01  4.2869999e+00
 -9.8998999e-01  4.9594220e+00
 -9.8798799e-01  5.5038604e+00
 -9.8598599e-01  5.9339278e+00
 -9.8398398e-01  6.2621386e+00
 -9.8198198e-01  6.4999822e+00
 -9.7997998e-01  6.6579915e+00
 -9.7797798e-01  6.7458079e+00
 -9.7597598e-01  6.7722430e+00
 -9.7397397e-01  6.7453357e+00
 -9.7197197e-01  6.6724069e+00
 -9.6996997e-01  6.5601102e+00
 -9.6796797e-01  6.4144802e+00
 -9.6596597e-01  6.2409775e+00
 -9.6396396e-01  6.0445310e+00
 -9.6196196e-01  5.8295778e+00
 -9.5995996e-01  5.6001005e+00
 -9.5795796e-01  5.3596622e+00
 -9.5595596e-01  5.1114390e+00
 -9.5395395e-01  4.8582512e+00
 -9.5195195e-01  4.6025915e+00
 -9.4994995e-01  4.3466522e+00
 -9.4794795e-01  4.0923500e+00
 -9.4594595e-01  3.8413495e+00
 -9.4394394e-01  3.5950853e+00
 -9.4194194e-01  3.3547818e+00
 -9.3993994e-01  3.1214726e+00
 -9.3793794e-01  2.8960179e+00
 -9.3593594e-01  2.6791208e+00
 -9.3393393e-01  2.4713427e+00
 -9.3193193e-01  2.2731175e+00
 -9.2992993e-01  2.0847641e+00
 -9.2792793e-01  1.9064990e+00
 -9.2592593e-01  1.7384474e+00
 -9.2392392e-01  1.5806533e+00
 -9.2192192e-01  1.4330891e+00
 -9.1991992e-01  1.2956642e+00
 -9.1791792e-01  1.1682335e+00
 -9.1591592e-01  1.0506040e+00
 -9.1391391e-01  9.4254222e-01
 -9.1191191e-01  8.4378010e-01
 -9.0990991e-01  7.5402054e-01
 -9.0790791e-01  6.7294263e-01
 -9.0590591e-01  6.0020625e-01
 -9.0390390e-01  5.3545629e-01
 -9.0190190e-01  4.7832642e-01
 -8.9989990e-01  4.2844254e-01
 -8.9789790e-01  3.8542582e-01
 -8.9589590e-01  3.4889542e-01
 -8.9389389e-01  3.1847097e-01
 -8.9189189e-01  2.9377470e-01
 -8.8988989e-01  2.7443330e-01
 -8.8788789e-01  2.6007964e-01
 -8.8588589e-01  2.5035418e-01
 -8.8388388e-01  2.4490618e-01
 -8.8188188e-01  2.4339481e-01
 -8.7987988e-01  2.4548998e-01
 -8.7787788e-01  2.5087309e-01
 -8.7587588e-01  2.5923762e-01
 -8.7387387e-01  2.7028956e-01
 -8.7187187e-01  2.8374781e-01
 -8.6986987e-01  2.9934435e-01
 -8.6786787e-01  3.1682443e-01
 -8.6586587e-01  3.3594659e-01
 -8.6386386e-01  3.5648267e-01
 -8.6186186e-01  3.7821771e-01
 -8.5985986e-01  4.0094980e-01
 -8.5785786e-01  4.2448989e-01
 -8.5585586e-01  4.4866152e-01
 -8.5385385e-01  4.7330056e-01
 -8.5185185e-01  4.9825486e-01
 -8.4984985e-01  5.2338393e-01
 -8.4784785e-01  5.4855855e-01
 -8.4584585e-01  5.7366035e-01
 -8.4384384e-01  5.9858143e-01
 -8.4184184e-01  6.2322394e-01
 -8.3983984e-01  6.4749961e-01
 -8.3783784e-01  6.7132934e-01
 -8.3583584e-01  6.9464273e-01
 -8.3383383e-01  7.1737768e-01
 -8.3183183e-01  7.3947990e-01
 -8.2982983e-01  7.6090250e-01
 -8.2782783e-01  7.8160552e-01
 -8.2582583e-01  8.0155556e-01
 -8.2382382e-01  8.2072529e-01
 -8.2182182e-01  8.3909311e-01
 -8.1981982e-01  8.5664268e-01
 -8.1781782e-01  8.7336258e-01
 -8.1581582e-01  8.8924593e-01
 -8.1381381e-01  9.0428998e-01
 -8.1181181e-01  9.1849580e-01
 -8.0980981e-01  9.3186795e-01
 -8.0780781e-01  9.4441412e-01
 -8.0580581e-01  9.5614482e-01
 -8.0380380e-01  9.6707313e-01
 -8.0180180e-01  9.7721435e-01
 -7.9979980e-01  9.8658581e-01
 -7.9779780e-01  9.9520653e-01
 -7.9579580e-01  1.0030971e+00
 -7.9379379e-01  1.0102792e+00
 -7.9179179e-01  1.0167758e+00
 -7.8978979e-01  1.0226105e+00
 -7.8778779e-01  1.0278078e+00
 -7.8578579e-01  1.0323926e+00
 -7.8378378e-01  1.0363899e+00
 -7.8178178e-01  1.0398253e+00
 -7.7977978e-01  1.0427242e+00
 -7.7777778e-01  1.0451120e+00
 -7.7577578e-01  1.0470138e+00
 -7.7377377e-01  1.0484545e+00
 -7.7177177e-01  1.0494586e+00
 -7.6976977e-01  1.0500502e+00
 -7.6776777e-01  1.0502526e+00
 -7.6576577e-01  1.0500888e+00
 -7.6376376e-01  1.0495810e+00
 -7.6176176e-01  1.0487505e+00
 -7.5975976e-01  1.0476180e+00
 -7.5775776e-01  1.0462034e+00
 -7.5575576e-01  1.0445257e+00
 -7.5375375e-01  1.0426032e+00
 -7.5175175e-01  1.0404530e+00
 -7.4974975e-01  1.0380916e+00
 -7.4774775e-01  1.0355344e+00
 -7.4574575e-01  1.0327961e+00
 -7.4374374e-01  1.0298904e+00
 -7.4174174e-01  1.0268300e+00
 -7.3973974e-01  1.0236269e+00
 -7.3773774e-01  1.0202921e+00
 -7.3573574e-01  1.0168357e+00
 -7.3373373e-01  1.0132672e+00
 -7.3173173e-01  1.0095951e+00
 -7.2972973e-01  1.0058270e+00
 -7.2772773e-01  1.0019699e+00
 -7.2572573e-01  9.9803008e-01
 -7.2372372e-01  9.9401296e-01
 -7.2172172e-01  9.8992336e-01
 -7.1971972e-01  9.8576542e-01
 -7.1771772e-01  9.8154264e-01
 -7.1571572e-01  9.7725794e-01
 -7.1371371e-01  9.7291366e-01
 -7.1171171e-01  9.6851160e-01
 -7.0970971e-01  9.6405308e-01
 -7.0770771e-01  9.5953892e-01
 -7.0570571e-01  9.5496953e-01
 -7.0370370e-01  9.5034489e-01
 -7.0170170e-01  9.4566461e-01
 -6.9969970e-01  9.4092795e-01
 -6.9769770e-01  9.3613387e-01
 -6.9569570e-01  9.3128103e-01
 -6.9369369e-01  9.2636784e-01
 -6.9169169e-01  9.2139246e-01
 -6.8968969e-01  9.1635287e-01
 -6.8768769e-01  9.1124687e-01
 -6.8568569e-01  9.0607211e-01
 -6.8368368e-01  9.0082609e-01
 -6.8168168e-01  8.9550625e-01
 -6.7967968e-01  8.9010990e-01
 -6.7767768e-01  8.8463433e-01
 -6.7567568e-01  8.7907676e-01
 -6.7367367e-01  8.7343442e-01
 -6.7167167e-01  8.6770450e-01
 -6.6966967e-01  8.6188425e-01
 -6.6766767e-01  8.5597090e-01
 -6.6566567e-01  8.4996177e-01
 -6.6366366e-01  8.4385420e-01
 -6.6166166e-01  8.3764564e-01
 -6.5965966e-01  8.3133358e-01
 -6.5765766e-01  8.2491565e-01
 -6.5565566e-01  8.1838955e-01
 -6.5365365e-01  8.1175310e-01
 -6.5165165e-01  8.0500426e-01
 -6.4964965e-01  7.9814108e-01
 -6.4764765e-01  7.9116178e-01
 -6.4564565e-01  7.8406470e-01
 -6.4364364e-01  7.7684832e-01
 -6.4164164e-01  7.6951128e-01
 -6.3963964e-01  7.6205236e-01
 -6.3763764e-01  7.5447050e-01
 -6.3563564e-01  7.4676479e-01
